vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_filter_condition
Hatchback,5042,2024-02-18,2024-05-14,86,14989,offroad,heavy,72.07479569898297,61.137956979762286,2743,11,15.646087444114382,Petrol,calm,Light-Green
SUV,5005,2023-10-22,2024-10-09,353,14318,offroad,light,113.4890173223197,73.79125512878247,1846,24,27.52021297796114,Diesel,normal,Red
SUV,1855,2023-03-21,2024-03-26,371,25368,highway,heavy,116.1021576628246,55.50963877906134,3185,6,25.430795087089763,Petrol,normal,Red
SUV,4806,2024-04-15,2024-05-22,37,5672,highway,medium,107.88445551238125,96.76590422111674,2554,32,32.98610453693446,Petrol,normal,Light-Green
Truck,3146,2023-09-03,2024-02-25,175,7631,highway,light,120.40413691255347,38.345878731271064,2926,11,24.327617904614687,Petrol,normal,Yellow
LCV,5789,2024-06-15,2024-10-02,109,9945,offroad,light,125.45466322361261,89.69963055738009,2352,26,38.30041233347903,Petrol,aggressive,Orange
Sedan,2601,2023-10-19,2024-10-06,353,33890,offroad,light,123.76784011655147,29.547592749047222,2241,21,30.019417388684708,Diesel,normal,Red
Bus,4964,2024-05-01,2024-11-19,202,21197,mixed,medium,84.35767311614303,67.94475121796368,1379,37,18.068938502628257,CNG,normal,Orange
Truck,7720,2023-07-19,2024-04-04,260,25144,highway,light,90.21233836034128,35.73592105606191,1642,26,30.577418454774772,CNG,normal,Orange
LCV,3703,2023-03-02,2024-01-27,331,40905,highway,medium,85.08714790769284,87.01387744449359,2603,39,18.906709862260215,Petrol,normal,Red
Bus,5729,2023-12-23,2024-01-08,16,2658,offroad,heavy,72.13386697003322,29.047899262293324,2377,23,15.511833221130033,Diesel,aggressive,Light-Green
LCV,3338,2024-03-06,2024-09-11,189,18421,mixed,medium,97.63403506214195,74.32923047217102,3182,11,11.559635719315837,CNG,aggressive,Orange
Bus,6547,2024-04-21,2024-09-12,144,26785,city,heavy,108.32706307221154,76.66435311526894,3190,25,13.100999885002675,Petrol,aggressive,Orange
Bus,2095,2024-04-30,2024-06-11,42,2152,mixed,medium,87.0217923128763,35.21714182661082,3838,25,17.271548374283,CNG,normal,Light-Green
Truck,4535,2023-08-24,2024-09-23,396,31035,mixed,medium,114.26263791060461,28.696609747213706,2525,17,10.587456886497204,CNG,calm,Red
Sedan,5765,2023-08-29,2024-08-27,364,33228,offroad,heavy,120.83179326291793,52.760581262875576,1366,28,40.10846999857133,Petrol,calm,Red
Bus,5730,2024-10-10,2024-10-16,6,531,offroad,light,125.46684432688554,78.96518120447783,1551,24,14.642021252055631,Petrol,normal,Green
Sedan,5666,2023-10-13,2024-10-03,356,33960,highway,medium,99.15290171733568,87.76541085622188,2741,14,32.64637522368636,Diesel,normal,Red
Bus,6674,2023-03-29,2024-05-01,399,36633,mixed,light,96.57403670782598,94.92199830919071,2862,35,43.097143623357844,Diesel,normal,Red
Bus,4571,2024-04-29,2024-05-06,7,436,highway,light,70.80389939723727,26.040973064719573,1876,29,41.26109317020369,Petrol,aggressive,Green
Bus,1399,2024-11-12,2024-11-19,7,956,city,medium,122.04815521461752,61.4719818507799,2071,33,16.339163680562244,Diesel,aggressive,Green
Sedan,6644,2024-06-01,2024-07-06,35,1177,city,heavy,81.01097928799085,52.08024405335533,1345,38,26.75285814624165,CNG,normal,Light-Green
Bus,5381,2023-10-17,2024-02-07,113,11439,highway,light,110.89427272104828,89.64698029984095,2282,24,35.11766834709432,Diesel,calm,Yellow
SUV,5911,2023-11-30,2024-04-25,147,24788,mixed,medium,120.68199074367828,35.772432243521024,2329,34,43.96604192483142,Diesel,normal,Yellow
Bus,5432,2024-01-13,2024-10-14,275,28102,mixed,heavy,93.92513222558422,85.61249959135952,1526,23,17.666431830881923,Petrol,calm,Dark-Orange
Bus,5883,2023-03-11,2024-03-04,359,11179,mixed,medium,90.23657888783578,72.40892390226004,3597,13,25.371781877293827,Diesel,normal,Red
Hatchback,2842,2024-05-27,2024-11-23,180,35044,highway,medium,86.7742453495572,70.85253776021736,1644,19,38.53303941553578,CNG,aggressive,Yellow
Bus,5562,2023-08-14,2024-04-15,245,40799,mixed,light,120.48619827419489,59.00571649399109,1409,15,35.23584206732876,Petrol,normal,Orange
LCV,5208,2023-03-04,2024-02-07,340,62070,city,medium,99.25452966964403,40.85167716641134,3037,11,23.3205610514145,Diesel,aggressive,Red
Truck,5325,2024-01-18,2024-01-19,1,107,highway,light,73.9846028678097,45.09070359135982,2299,5,29.233154116402734,Diesel,calm,Green
Hatchback,1794,2023-07-09,2024-05-15,311,5444,mixed,light,124.187965258533,60.07244571144995,3077,8,17.114013095817214,CNG,normal,Dark-Orange
Truck,3992,2023-12-17,2024-10-06,294,13948,offroad,heavy,95.33858227820176,25.532101118764423,3058,40,15.375300320410368,Petrol,normal,Red
Hatchback,7229,2024-04-15,2024-09-14,152,30299,city,heavy,115.6738419189426,76.50867686785088,2842,31,10.376455097034631,Diesel,calm,Yellow
Bus,4715,2023-10-18,2024-08-01,288,6634,offroad,light,89.76250478433172,46.47935367206703,3397,15,12.163955075445902,Diesel,calm,Dark-Orange
Bus,7307,2024-03-19,2024-11-13,239,41764,offroad,medium,121.69374007604128,66.79586788451175,2715,32,26.718019853923064,Diesel,calm,Orange
Bus,4218,2024-03-20,2024-09-10,174,16603,highway,light,101.40021678414757,89.25625129404133,2973,29,39.01007324225469,CNG,normal,Yellow
Hatchback,7377,2023-08-20,2024-01-21,154,28340,offroad,heavy,126.37612809706152,63.87362620221544,3908,18,10.226019644322573,CNG,aggressive,Orange
SUV,5037,2024-03-30,2024-04-10,11,1149,highway,heavy,107.2211724218797,27.271046206760623,1530,39,32.867105905727854,CNG,calm,Green
Truck,5518,2023-08-19,2024-09-01,379,58419,mixed,heavy,92.66883697622083,85.38201822197337,2674,19,35.111051680567414,Petrol,calm,Red
Truck,6704,2024-04-12,2024-06-09,58,4185,highway,medium,79.02526082702634,26.678279741515006,1536,10,36.11849707063281,Petrol,normal,Light-Green
Bus,3408,2023-11-27,2024-11-11,350,52269,highway,medium,124.71783248087542,90.95243258670801,2395,14,25.80710082860464,Petrol,normal,Red
LCV,6875,2023-07-20,2024-01-10,174,28585,mixed,light,123.57747958580487,81.09077590418144,1694,8,19.992728888228235,Petrol,normal,Yellow
Bus,2971,2024-02-02,2024-11-12,284,28823,mixed,medium,89.36046529678114,57.2319412816977,3596,40,35.11783285359979,Diesel,normal,Dark-Orange
Sedan,3982,2023-11-02,2024-07-16,257,29170,highway,heavy,113.42319406964039,75.09487400831341,2856,22,15.341489998742123,Diesel,calm,Orange
SUV,7940,2023-06-27,2024-02-22,240,20488,city,heavy,79.84791442227161,37.61772905064467,3469,21,16.822764268950877,Diesel,aggressive,Dark-Orange
SUV,6567,2024-03-01,2024-10-01,214,25898,city,light,121.94505384769207,97.81506263445176,2416,18,29.560709978505926,Petrol,aggressive,Orange
LCV,5184,2023-11-18,2024-04-23,157,11307,mixed,heavy,129.00559161689367,68.6711033904289,3735,15,23.994142204445637,Diesel,calm,Orange
Sedan,6496,2024-01-11,2024-10-10,273,5216,city,light,128.22207420309462,80.8146219864316,3549,16,28.618603197158187,CNG,calm,Dark-Orange
SUV,6595,2023-12-08,2024-09-15,282,31717,city,light,111.84675852522393,90.8635323472312,1665,36,28.964497348139062,Diesel,aggressive,Dark-Orange
Truck,5404,2024-02-17,2024-08-04,169,22616,mixed,medium,116.27755171793602,59.04739319060702,2496,39,39.18701237815827,Diesel,calm,Yellow
SUV,4851,2024-05-30,2024-11-04,158,13561,mixed,light,129.86363356307007,54.43718791886902,3906,21,35.971839668347954,Petrol,normal,Yellow
Truck,2599,2024-06-28,2024-12-14,169,3522,city,heavy,76.15035539712326,86.89668945850747,1615,38,37.24040610860482,CNG,aggressive,Yellow
Bus,7358,2023-04-08,2024-02-14,312,24742,offroad,medium,122.91079589714823,27.912577629348505,2208,37,27.88429023019937,Diesel,calm,Red
Truck,6606,2022-12-11,2024-01-12,397,30222,city,medium,120.47170583773094,95.28442294734457,1258,26,17.798002120243822,Petrol,calm,Red
Truck,7923,2024-07-20,2024-12-16,149,15488,mixed,light,77.49820262420127,32.31476830336648,1227,13,37.73445358634508,Diesel,aggressive,Yellow
Sedan,3385,2024-02-15,2024-06-17,123,5387,highway,light,70.11999998989656,76.60579796279153,1248,33,33.63406512759531,Diesel,aggressive,Yellow
Truck,3045,2023-11-20,2024-07-14,237,14466,highway,light,70.5015580267525,56.83735595685435,2379,40,38.863676807180376,Petrol,aggressive,Orange
Sedan,4773,2023-12-30,2024-11-14,320,43756,city,light,86.6401511613794,27.304274750818102,2895,40,39.73769981475719,CNG,aggressive,Dark-Orange
Hatchback,7008,2024-07-03,2024-11-23,143,23813,offroad,heavy,108.1762893328831,35.39687038202551,3083,34,38.31053123701078,Diesel,calm,Orange
LCV,2648,2023-07-21,2024-08-06,382,15501,city,light,98.63298314960278,41.53845605149918,2186,9,36.39872970067969,Petrol,normal,Red
SUV,1542,2024-07-25,2024-11-11,109,11430,offroad,medium,105.9021129915735,31.651103934061673,1454,21,13.788726161278705,Diesel,aggressive,Orange
LCV,6345,2024-04-22,2024-05-07,15,885,mixed,heavy,119.68952310727454,52.921186911282945,2568,32,12.096077526898071,Diesel,calm,Green
Bus,3535,2023-10-19,2024-09-22,339,26395,mixed,light,70.15181130824645,88.58231662749526,3773,23,44.932462839088636,Petrol,calm,Red
SUV,2916,2024-01-11,2024-05-28,138,12335,highway,medium,82.53486124559706,74.52284608944191,2816,11,19.71987409826492,Petrol,aggressive,Yellow
Truck,6484,2023-11-29,2024-06-11,195,29689,offroad,heavy,97.42113786586589,74.81100505074394,2184,9,27.739432413777067,Diesel,aggressive,Dark-Orange
Bus,1945,2024-06-09,2024-11-24,168,14692,city,heavy,102.12081550220756,71.05004891876953,1322,22,30.779363224275816,Diesel,aggressive,Yellow
LCV,5531,2024-02-13,2024-10-12,242,17953,mixed,heavy,124.27319477168942,62.21417983199679,1695,5,23.59162151803962,Petrol,aggressive,Dark-Orange
LCV,6221,2023-11-03,2024-11-11,374,15633,city,medium,122.61415498335471,97.12318277430613,1336,26,21.384503535756433,Petrol,calm,Red
Truck,5939,2024-07-10,2024-09-26,78,14517,highway,heavy,124.98034822261138,30.11082973172084,1824,10,21.87792415450316,CNG,normal,Yellow
Truck,6259,2023-08-29,2024-08-14,351,22289,mixed,heavy,129.43660618128118,37.66134529207088,3516,35,14.31473170380762,Petrol,normal,Red
Hatchback,2637,2023-10-05,2024-09-05,336,28559,mixed,light,115.75139824000274,30.364997827018392,1999,28,41.16097195119089,Diesel,normal,Red
SUV,6400,2024-10-13,2024-12-11,59,7168,city,heavy,92.67834597868631,49.27410718292177,3598,37,23.40012467483887,CNG,normal,Light-Green
Truck,6081,2023-12-01,2024-04-11,132,18159,city,heavy,77.39755902982596,79.22093394808248,3300,14,16.145781866328985,Diesel,normal,Yellow
Truck,7035,2023-10-27,2024-10-06,345,28712,highway,medium,126.48876221334032,68.76701277799778,1777,37,18.351244642285707,Diesel,aggressive,Red
SUV,5782,2023-09-17,2024-03-19,184,17087,mixed,light,113.68620617840742,83.45529930447894,1663,11,41.99513393662612,Petrol,normal,Orange
LCV,1358,2024-06-22,2024-10-26,126,22410,offroad,medium,112.72988536675517,77.90876232538515,1936,19,21.023170607764442,Petrol,aggressive,Orange
Bus,6588,2024-03-03,2024-11-08,250,15506,mixed,light,105.0071481705007,31.364286042693827,3282,15,29.498776362836267,Petrol,aggressive,Dark-Orange
Sedan,4694,2024-05-07,2024-07-12,66,3873,offroad,light,73.14938477959261,66.0480197933694,1612,14,30.04772925893982,CNG,aggressive,Light-Green
Bus,4310,2024-01-08,2024-11-19,316,24668,city,light,128.24419027450278,40.43075211781317,3505,9,19.332630687019623,Petrol,calm,Dark-Orange
Bus,4133,2024-07-19,2024-07-23,4,711,offroad,heavy,76.62024164894481,59.89910384527343,2873,29,27.314765204527784,Diesel,normal,Green
Bus,4611,2023-10-01,2024-11-02,398,32061,offroad,light,108.09166576409129,48.07973808430382,1442,18,36.203999878097505,Petrol,normal,Red
Sedan,5301,2024-07-10,2024-12-20,163,28182,highway,medium,80.5347140629695,81.34433141911941,3688,32,11.020835645601732,Diesel,calm,Yellow
LCV,3158,2024-05-03,2024-09-12,132,2875,city,medium,104.62557140242609,54.65220968403477,2740,11,40.95826750022455,Petrol,aggressive,Yellow
Truck,3493,2024-05-23,2024-10-09,139,10526,highway,light,84.2501967997753,82.33401595644531,1390,26,21.888964691875298,Diesel,calm,Yellow
Truck,6023,2023-07-14,2024-08-13,396,37621,city,heavy,81.74560809854398,85.96186965102602,2771,26,20.660193416074506,Diesel,calm,Red
Hatchback,3670,2023-01-19,2024-02-03,380,58871,offroad,heavy,98.20638762031646,54.800212498427086,3135,25,24.55145330894132,Petrol,normal,Red
Truck,5014,2023-07-01,2024-02-18,232,39094,offroad,light,110.77436506225771,75.4505206822557,2785,26,30.00435989864329,CNG,calm,Orange
Hatchback,1974,2024-08-26,2024-09-25,30,1982,highway,heavy,122.47960806679515,80.30662578048924,3729,8,21.612407121489607,Petrol,calm,Light-Green
LCV,4340,2024-03-17,2024-05-06,50,2423,mixed,heavy,96.02819655929213,95.21366110195761,2945,14,18.3135576066805,CNG,normal,Light-Green
SUV,3721,2024-07-10,2024-10-24,106,5175,city,light,76.4608373995344,83.61907998556156,2816,32,17.053169139521007,Diesel,aggressive,Yellow
Bus,5508,2024-06-23,2024-10-17,116,8281,highway,heavy,122.0034995104927,73.69851960613133,1500,6,30.365610986054786,CNG,normal,Yellow
Bus,4855,2024-03-17,2024-10-15,212,12182,city,light,106.80668201959546,30.81763422484069,3011,27,12.901134619723551,Diesel,normal,Orange
SUV,6622,2023-09-21,2024-06-13,266,17518,offroad,heavy,95.11388180594108,21.00171345249236,2477,22,15.19006140972899,CNG,calm,Dark-Orange
Truck,1361,2023-12-07,2024-08-25,262,43211,highway,light,112.80846065800017,65.49035509248408,3611,6,18.074753785171705,Petrol,calm,Orange
Sedan,3942,2023-09-12,2024-01-04,114,4720,mixed,light,115.29281842602867,55.20422428304133,3608,37,11.464371979378239,CNG,calm,Yellow
Sedan,4668,2024-02-13,2024-06-17,125,14167,city,light,71.86359294532639,65.5111678956039,2595,38,11.418768125306729,CNG,aggressive,Yellow
Bus,7680,2023-03-18,2024-01-25,313,35956,highway,heavy,98.45346472897415,80.44650506020162,3449,28,21.85647708396686,Petrol,aggressive,Red
Truck,6661,2023-12-28,2024-08-28,244,37604,offroad,medium,115.31746628381708,51.95332295412701,1449,25,27.138630440694406,Petrol,normal,Orange
Hatchback,5754,2023-11-19,2024-06-27,221,32717,mixed,medium,98.66673085570972,30.01220663789819,1296,19,22.47414230414892,Petrol,calm,Orange
LCV,1594,2024-10-23,2024-12-08,46,8085,offroad,medium,129.9344969405315,92.84993364473729,2777,27,28.89821842230987,Petrol,normal,Light-Green
Sedan,2785,2023-05-09,2024-05-02,359,22558,city,heavy,97.0971345024485,32.263564669392935,2457,14,32.20706179211082,Petrol,aggressive,Red
LCV,3182,2023-12-22,2024-01-11,20,1815,highway,heavy,123.61551984267487,56.71600715574682,1257,33,22.464713706480822,Diesel,calm,Green
Sedan,5289,2024-02-18,2024-12-16,302,41208,city,heavy,77.91049631064365,43.66591213895297,2691,11,17.537670337177914,Petrol,calm,Dark-Orange
Hatchback,7121,2024-05-06,2024-08-11,97,9225,mixed,heavy,84.14304576677331,30.86812263011553,2027,24,41.30491958200927,Petrol,aggressive,Orange
Hatchback,2512,2024-06-27,2024-12-24,180,30973,mixed,light,102.20725978773999,49.83890195503547,3531,11,37.56160072083097,CNG,calm,Yellow
Sedan,2922,2023-11-13,2024-05-16,185,21844,highway,heavy,76.48013312801868,45.47362936968278,2302,17,22.177295305874395,Diesel,normal,Orange
Sedan,7326,2023-08-21,2024-06-23,307,19225,city,heavy,74.28743192760585,74.30693318482535,3373,30,29.894102343376424,Petrol,aggressive,Red
LCV,3309,2024-01-16,2024-10-21,279,8267,offroad,medium,118.44468804262915,54.52361089342485,2324,22,10.735828647182332,CNG,calm,Dark-Orange
Hatchback,5419,2023-12-18,2024-05-02,136,8307,mixed,medium,115.13499967253976,61.9040674620188,1626,23,17.130324445231867,CNG,calm,Yellow
Sedan,7863,2023-10-11,2024-06-16,249,34165,highway,light,72.97251006437445,21.355591300963255,1349,11,43.674905018240814,Petrol,calm,Orange
Truck,4431,2024-06-22,2024-09-16,86,6801,city,light,123.96703957857545,69.74795909097645,1781,6,19.962387357101306,Petrol,aggressive,Light-Green
Hatchback,7118,2024-03-03,2024-08-23,173,27064,mixed,light,78.12506435435155,26.762290887399594,2207,17,40.93488776181026,Petrol,calm,Yellow
Sedan,5776,2023-09-24,2024-07-12,292,43213,highway,heavy,126.82160080208493,96.544927421756,3085,39,14.321678263968394,Petrol,aggressive,Red
Truck,6465,2024-03-10,2024-09-08,182,16771,city,medium,114.31313443679056,81.96236202563487,2639,20,21.78798176060271,Diesel,aggressive,Orange
Truck,2558,2024-01-24,2024-03-04,40,5007,highway,heavy,104.32780898120188,70.84640313411734,2793,5,16.798924891807587,Diesel,normal,Light-Green
Truck,3244,2024-04-29,2024-11-13,198,15361,highway,heavy,123.58416738281355,62.77744408429666,3184,19,27.365716994411713,Petrol,calm,Dark-Orange
Truck,5257,2024-01-01,2024-01-26,25,4347,mixed,heavy,114.74407331502442,41.84738681646721,3204,33,37.67963594779978,CNG,aggressive,Light-Green
Sedan,6812,2023-11-04,2024-10-08,339,48681,city,medium,118.87311311621443,53.56037259090851,3762,37,22.113652404439108,CNG,normal,Red
Hatchback,3701,2024-02-25,2024-09-02,190,6839,mixed,light,112.65037474733369,21.67045185578651,3332,9,28.502021126284028,Diesel,calm,Dark-Orange
LCV,4509,2023-12-30,2024-01-24,25,4815,mixed,heavy,109.0096698984544,54.134900377082914,3077,39,41.75378194861952,Petrol,aggressive,Light-Green
Truck,3229,2023-09-21,2024-01-19,120,14368,offroad,light,86.6870252681951,85.04364160966695,3797,22,41.77964755974459,CNG,aggressive,Orange
Sedan,5121,2023-06-12,2024-05-01,324,10840,mixed,medium,82.79329059538453,62.83727724078241,3137,5,43.907577408498405,Diesel,normal,Dark-Orange
Truck,6392,2023-11-23,2024-12-27,400,35355,mixed,medium,112.83852258328187,92.66283024175843,3263,31,30.669647123496244,Petrol,normal,Red
Truck,2679,2024-07-12,2024-09-26,76,1979,mixed,light,110.59570608778174,55.46563264987795,2715,22,25.059856542683058,Diesel,aggressive,Light-Green
Sedan,5869,2024-04-28,2024-09-13,138,17870,offroad,light,94.09530860113964,92.0228309748922,2522,26,19.333554109054802,Petrol,calm,Yellow
Truck,2036,2023-07-14,2024-07-23,375,31836,mixed,heavy,104.58866764737633,35.220967841687276,3652,14,35.1266371388502,Diesel,calm,Red
Bus,5039,2023-06-14,2024-05-16,337,18976,city,medium,120.38649542082388,27.16082665871614,1576,11,22.499081597805354,Petrol,normal,Red
Hatchback,6768,2024-05-28,2024-08-08,72,11826,city,medium,108.77604721754514,65.78856010114283,1200,19,36.40240393873326,Petrol,aggressive,Light-Green
Bus,2858,2024-02-21,2024-11-01,254,38163,city,heavy,106.30602754057512,87.19137151906955,3520,5,40.361343602993514,Diesel,calm,Orange
Hatchback,1205,2023-08-16,2024-09-09,390,4881,highway,light,75.26291586396616,86.82321722830483,1640,36,19.545914530952572,Petrol,calm,Red
Bus,1287,2023-04-15,2024-03-03,323,24353,highway,medium,97.84258530364981,84.73591694833118,3778,34,36.801823822692356,Diesel,aggressive,Dark-Orange
Hatchback,7224,2024-02-25,2024-10-21,239,43675,highway,medium,117.08671087091912,69.6189673590937,1254,38,34.42041216070835,Diesel,normal,Orange
LCV,1547,2024-01-09,2024-08-14,218,24107,city,heavy,119.95099065506568,66.01685370376794,1231,26,27.524461665273094,Diesel,calm,Orange
LCV,7011,2023-12-01,2024-04-25,146,17419,city,heavy,90.79611192442206,99.01141845764519,2912,31,17.754276687470394,Diesel,calm,Yellow
Hatchback,6312,2024-05-19,2024-10-01,135,13351,city,light,72.21648316446795,72.35867242260234,3031,16,43.22054912062405,Petrol,calm,Yellow
Hatchback,3817,2024-02-29,2024-11-12,257,7786,offroad,light,79.36897861899658,30.488899142757777,3646,28,23.478555433257753,Diesel,normal,Dark-Orange
Truck,7692,2023-11-27,2024-04-26,151,10239,offroad,light,114.19290454473015,40.9433148843705,2513,8,22.358156891976112,Petrol,calm,Yellow
LCV,3061,2024-07-31,2024-09-06,37,5890,highway,medium,119.97085108662085,53.224886623941586,1728,40,19.970664954794927,Petrol,normal,Light-Green
